,timestamp,lat,lon,vehicle_speed,accel_x,accel_y,accel_z,engine_rpm,mass_air_flow,absolute_throttle_pos,fuel_level,gps_speed,fuel_rate,alcohol_fuel_percentage,fuel_level_a,source,day,vehicle,trajectory,number_route,id_route,time_sec,x,y,raio_curvatura,curvatura,curva,sinal_curvatura,distancia_acumulada,instant_fuel_economy,calculated_load_value,fuel_rail_pressure,fuel_remaining,fuel_rail_pressure_vacuum,accelerator_pos_d,accelerator_pos_e,ctp_accel,abs_accel,conducao,aceleracao_anormal,direcao_perigosa,zigue_zague,theta,id_janela
5588,2024-12-10 11:31:35.995,-23.00312,-44.46013,64.0,0.258873,-0.3424152,-0.03717746,1384.5,3.99,23.52941,39.21569,65.86341,1.327843,34.90196,5.490196,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,5674.466,-49267.53656304971,-8034.945399335891,397.2689140888932,0.002517186632368218,True,-1.0,95752.72589468786,,,,,,,,0.7955552813410666,0.4308660613834554,Segura,False,False,False,-1.6698838264820177,565
5589,2024-12-10 11:31:37.007,-23.00313,-44.46032,62.0,0.3026505,-0.1935927,0.4697298,1345.75,4.0,23.52941,39.21569,66.43394,1.331171,34.90196,5.490196,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,5675.478,-49286.987032245,-8036.057348602136,343.1001470174061,0.0029146009079071256,True,-1.0,95772.2081220525,,,,,,,,0.8644850223761567,0.5913725929154816,Segura,False,False,False,-1.6698838264820177,565
5590,2024-12-10 11:31:37.999,-23.00313,-44.46049,60.0,-0.02000909,-0.1281973,-0.2315413,1307.0,4.15,22.7451,37.2549,61.0645,1.38109,34.90196,5.215686,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,5676.47,-49304.391713899684,-8036.057348602136,287.00207909553524,0.003484295316436112,True,1.0,95789.61280370719,,,,,,,,0.9678598101211424,0.26541719050507656,Segura,False,False,False,-1.6698838264820177,565
5591,2024-12-10 11:31:39.018,-23.00312,-44.46066,60.0,0.07135464,-0.2684848,-0.1180153,1302.75,5.13,25.4902,37.2549,60.66607,1.707227,34.90196,5.215686,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,5677.489,-49321.79821962725,-8034.945399335891,240.12225810534414,0.004164545210803779,True,1.0,95807.05478962665,,,,,,,,1.1568181141121612,0.3018330391369699,Segura,False,False,False,-1.6698838264820177,565
5592,2024-12-10 11:31:40.002,-23.00313,-44.46082,61.0,-0.4867646,-0.1314535,-2.371727,1354.25,11.96,29.80392,37.2549,60.94767,3.980202,34.90196,5.215686,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,5678.473,-49338.17727240632,-8036.057348602136,212.2073076121825,0.004712373062229981,True,1.0,95823.47154329813,,,,,,,,1.352989210228222,2.424728595328642,Segura,False,False,False,-1.6698838264820177,565
5593,2024-12-10 11:31:41.001,-23.00316,-44.46098,62.0,-1.980087,1.238433,0.5131193,1383.5,8.92,50.98039,37.64706,61.63383,2.968512,34.90196,5.270588,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,5679.472,-49354.55267340243,-8039.393196401931,204.7517867039549,0.004883962265227375,True,1.0,95840.1832648829,,,,,,,,1.4486073261986134,2.391182184420604,Segura,False,False,False,-1.6698838264820177,565
5634,2024-12-10 11:32:22.005,-23.00444,-44.46901,72.0,0.02969602,1.039382,1.770053,2109.5,18.11,34.90196,47.84314,71.48085,6.026877,34.90196,6.698039,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,5720.476,-50176.430307701194,-8181.722702506709,1310.8816715117753,0.0007628453595256613,False,-1.0,96677.5750425117,,,,,,,,0.3051381438102645,2.0528722362428793,Perigosa,False,False,True,-1.7821109553864156,570
5635,2024-12-10 11:32:22.992,-23.00446,-44.46921,71.0,-0.686218,0.3137642,-0.8458202,2077.5,17.59,34.90196,47.84314,72.54366,5.853825,34.90196,6.698039,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,5721.463,-50196.90259156869,-8183.946601039905,1023.2565053911486,0.0009772720669073503,False,-1.0,96698.16776286227,,,,,,,,0.3801256550370333,1.1334703028547681,Perigosa,False,False,True,-1.7821109553864156,570
5636,2024-12-10 11:32:23.996,-23.00447,-44.4694,70.0,1.134883,-0.3329724,-0.1576502,2035.5,6.05,27.05882,47.84314,70.32551,2.013396,34.90196,6.698039,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,5722.467,-50216.35292993097,-8185.058550306149,746.3109933097702,0.001339923984725402,True,1.0,96717.64985960719,,,,,,,,0.5066070621261164,1.1931821438534855,Perigosa,False,False,True,-1.7821109553864156,570
5637,2024-12-10 11:32:24.996,-23.00448,-44.46959,68.0,-0.455425,-0.8561511,0.5679786,1859.5,6.0,25.88235,45.88235,67.88016,1.996757,34.90196,6.42353,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,5723.467,-50235.80326685336,-8186.170499572748,516.5648170595688,0.0019358654847851996,True,1.0,96737.13195491458,,,,,,,,0.6906976853122502,1.1238355425569038,Perigosa,False,False,True,-1.7821109553864156,570
5638,2024-12-10 11:32:26.009,-23.0045,-44.46976,65.0,-1.761995,0.6792294,0.7520465,1990.25,24.72,73.72549,45.88235,63.74171,8.226638,34.90196,6.42353,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,5724.48,-50253.204144448995,-8188.394398105591,352.75629388574714,0.002834818307519372,True,1.0,96754.67436825433,,,,,,,,0.9241595176905358,2.032622172468757,Perigosa,False,False,True,-1.7821109553864156,570
5639,2024-12-10 11:32:27.016,-23.00452,-44.46994,65.0,-0.6377223,0.4269544,0.04066332,2878.0,42.8,83.92157,45.88235,62.34239,14.24353,34.90196,6.42353,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,5725.487,-50271.62881900794,-8190.618296638434,249.4754098184574,0.004008411092410661,True,1.0,96773.23277220746,,,,,,,,1.3067543877650492,0.768526705580276,Perigosa,False,False,True,-1.7821109553864156,570
5640,2024-12-10 11:32:28.006,-23.00455,-44.47011,67.0,-0.6619235,1.276292,0.7724774,2868.75,42.86,47.05882,43.13726,62.55054,14.2635,34.90196,6.039216,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,5726.477,-50289.0278314663,-8193.95414443752,190.34700023988296,0.005253563222639494,True,1.0,96790.94868356039,,,,,,,,1.8196948538911024,1.632110695580116,Perigosa,False,False,True,-1.7821109553864156,570
5641,2024-12-10 11:32:28.995,-23.00459,-44.47027,68.0,1.707191,-0.05133528,1.464093,2874.25,28.56,37.64706,43.13726,61.21688,9.504561,34.90196,6.039216,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,5727.466,-50305.40118023096,-8198.40194150356,160.76576333633696,0.006220229850231898,True,1.0,96807.9153994627,,,,,,,,2.21931657619385,2.2496010166477696,Perigosa,False,False,True,-1.7821109553864156,570
5642,2024-12-10 11:32:29.980,-23.00465,-44.47042,68.0,0.7778661,-0.2548876,-1.126401,2088.0,28.84,34.11765,43.13726,67.20701,9.597744,34.90196,6.039216,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,5728.451,-50320.747002847,-8205.073637102443,151.85547944202662,0.0065852085395559715,True,1.0,96824.64877311917,,,,,,,,2.349537367816884,1.3924160911753247,Perigosa,False,False,True,-1.7821109553864156,570
5643,2024-12-10 11:32:31.004,-23.00475,-44.47058,67.0,-0.7922464,1.052353,1.565714,2167.0,10.47,64.70588,47.84314,70.38319,3.48434,34.90196,6.698039,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,5729.475,-50337.109170675125,-8216.193129766658,160.04907242593322,0.006248083696097492,True,1.0,96844.43168628043,,,,,,,,2.1641703481312993,2.046108874111532,Perigosa,False,False,True,-1.7821109553864156,570
5664,2024-12-10 11:32:51.989,-23.00664,-44.47368,77.0,0.315287,-0.004697344,0.1142615,1659.0,5.02,25.09804,54.5098,78.02402,1.67062,34.90196,7.631372,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,5750.46,-50654.13267225801,-8426.351541124737,134.50761924288025,0.007434523082252323,True,-1.0,97293.23307637655,,,,,,,,3.4011795798359588,0.335385819306518,Perigosa,False,True,False,-0.18545596452645685,573
5665,2024-12-10 11:32:52.987,-23.00649,-44.47383,76.0,1.124096,-0.2553711,0.3354997,1642.5,4.95,25.09804,54.5098,77.80569,1.647324,34.90196,7.631372,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,5751.458,-50669.51765602504,-8409.672302128238,135.66108698377278,0.007371310537410156,True,-1.0,97315.92436851724,,,,,,,,3.2852384000062544,1.2005691419619695,Perigosa,False,True,False,-0.18545596452645685,573
5666,2024-12-10 11:32:53.986,-23.00633,-44.47394,77.0,0.2089987,0.549395,0.3545184,1658.0,4.79,25.4902,54.5098,76.90838,1.594077,34.90196,7.631372,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,5752.457,-50680.809360630614,-8391.881113864787,139.1593219026881,0.007186007996642036,True,-1.0,97336.99636350408,,,,,,,,3.287487763278598,0.6864390858373742,Perigosa,False,True,False,-0.18545596452645685,573
5667,2024-12-10 11:32:54.980,-23.00615,-44.47403,78.0,0.1462514,0.2440461,-0.0006785167,1773.75,21.23,37.2549,54.5098,77.27533,7.065191,34.90196,7.631372,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,5753.451,-50690.05724150822,-8371.8660270692,148.79988683460616,0.00672043521855308,True,-1.0,97359.04465142313,,,,,,,,3.1548709775985295,0.2845143780410441,Perigosa,False,True,False,-0.18545596452645685,573
5668,2024-12-10 11:32:55.999,-23.00595,-44.47408,81.0,-0.2303668,-0.176147,-0.1090743,1837.5,24.34,56.07843,55.29412,81.32507,8.100177,34.90196,7.741177,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,5754.47,-50695.213708320895,-8349.627041740063,169.71087866567402,0.00589237418285939,True,-1.0,97381.87361588627,,,,,,,,2.9830144300725663,0.30982871247147187,Perigosa,False,True,False,-0.18545596452645685,573
5669,2024-12-10 11:32:56.974,-23.00574,-44.47409,84.0,0.0706251,-0.4323102,0.4440989,1886.0,24.74,65.4902,55.29412,85.16607,8.233294,34.90196,7.741177,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,5755.445,-50696.27687804549,-8326.276107144682,210.09897314999344,0.004759661530026051,True,-1.0,97405.24874104832,,,,,,,,2.5913712774586273,0.6237818903713541,Perigosa,False,True,False,-0.18545596452645685,573
5670,2024-12-10 11:32:57.967,-23.00552,-44.47408,87.0,-0.6544492,0.8409509,-1.691576,2558.75,39.18,53.72549,55.29412,87.66862,13.03882,34.90196,7.741177,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,5756.438,-50695.294332738,-8301.813223283056,285.30454722457586,0.0035050265049328348,True,-1.0,97429.73134879563,,,,,,,,2.0470328407281344,1.9992327366686073,Perigosa,False,True,False,-0.18545596452645685,573
5671,2024-12-10 11:32:58.948,-23.00529,-44.47404,91.0,-0.6485328,-1.189291,0.2755769,2685.5,37.41,45.09804,61.96078,91.18314,12.44978,34.90196,8.67451,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,5757.419,-50691.24227063514,-8276.238390154478,425.46096545107963,0.0023503918836356376,True,-1.0,97455.62519549402,,,,,,,,1.5018206163878638,1.3823713333147682,Perigosa,False,True,False,-0.18545596452645685,573
5672,2024-12-10 11:32:59.972,-23.00507,-44.474,93.0,-0.1264886,-1.126198,-0.7950861,2752.75,36.93,43.92157,61.96078,92.25636,12.29004,34.90196,8.67451,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,5758.443,-50687.18832670257,-8251.775506292852,686.362786401714,0.001456955446612341,True,-1.0,97480.42171033454,,,,,,,,0.972315405690597,1.38437105125294,Perigosa,False,True,False,-0.18545596452645685,573
5673,2024-12-10 11:33:01.889,-23.00483,-44.47395,98.0,0.09500541,-0.5100787,-0.161196,2863.5,36.92,42.7451,61.96078,93.93398,12.28671,34.90196,8.67451,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,5760.36,-50682.1143265488,-8225.08872389803,1147.6852076908576,0.0008713190631880669,False,-1.0,97507.5865742611,,,,,,,,0.6456904539242433,0.5433143275664264,Perigosa,False,True,False,0.14453236529889477,574
5674,2024-12-10 11:33:02.670,-23.0046,-44.47391,99.0,-0.6182521,-0.5492805,-2.816725,2246.25,28.19,55.29412,54.11765,96.32915,9.381429,34.90196,7.57647,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,5761.141,-50678.06224206034,-8199.513890769806,1839.2258199255439,0.0005437070256225972,False,-1.0,97533.48042446224,,,,,,,,0.4111784381270891,2.9356233498968596,Perigosa,False,True,False,0.14453236529889477,574
5675,2024-12-10 11:33:02.974,-23.00435,-44.47387,99.0,0.319295,1.063414,2.331735,2188.5,30.11,60.39216,54.11765,98.56398,10.02039,34.90196,7.57647,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,5761.445,-50674.013898677695,-8171.715159108739,2557.7096805113997,0.0003909747879595371,False,1.0,97561.57239068227,,,,,,,,0.29567468339439995,2.582593026910357,Perigosa,False,True,False,0.14453236529889477,574
5676,2024-12-10 11:33:03.981,-23.0041,-44.47383,100.0,-0.05342883,-0.4013746,-0.9059435,2214.5,29.15,41.96078,54.11765,99.51028,9.70091,34.90196,7.57647,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,5762.452,-50669.96554748098,-8143.916427447671,2885.8229276320326,0.00034652160755426246,False,1.0,97589.6643580284,,,,,,,,0.267377783606684,0.9923153906861362,Perigosa,False,True,False,0.14453236529889477,574
5677,2024-12-10 11:33:04.997,-23.00385,-44.47379,101.0,0.3440358,0.04225362,-0.01710746,2230.25,29.82,43.13726,54.11765,100.8065,9.923881,34.90196,7.57647,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,5763.468,-50665.91718847023,-8116.117695786604,2717.7838267056823,0.0003679468507295276,False,1.0,97617.75632650062,,,,,,,,0.2896161901459808,0.34704274271679564,Perigosa,False,True,False,0.14453236529889477,574
5678,2024-12-10 11:33:05.995,-23.00359,-44.47374,100.0,-0.3669904,-1.098202,0.5194417,2138.5,6.75,27.45098,47.45098,101.3012,2.246351,34.90196,6.643137,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,5764.466,-50660.84689223821,-8087.207014858938,2356.3634249856127,0.000424382754118714,False,1.0,97647.10824936065,,,,,,,,0.327455828795304,1.2690741767899345,Perigosa,False,True,False,0.14453236529889477,574
5679,2024-12-10 11:33:06.979,-23.00334,-44.47371,94.0,-0.5180405,-0.397767,-0.1099613,2028.0,6.02,26.66667,47.45098,96.75262,2.003412,34.90196,6.643137,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,5765.45,-50657.822320499494,-8059.408283197871,2036.1887755882888,0.0004911136000693665,False,1.0,97675.07103742205,,,,,,,,0.33483640202260206,0.6623262288532291,Perigosa,False,True,False,0.14453236529889477,574
5680,2024-12-10 11:33:07.995,-23.00311,-44.47368,89.0,-0.1290787,0.7499382,-0.3728912,1910.0,5.79,26.27451,47.45098,92.31664,1.92687,34.90196,6.643137,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,5766.466,-50654.79399610107,-8033.833450069294,1824.9332436306765,0.0005479652494085293,False,-1.0,97700.82453889694,,,,,,,,0.33490993368556793,0.8474175249842134,Perigosa,False,True,False,0.14453236529889477,574
5681,2024-12-10 11:33:08.987,-23.00289,-44.47365,86.0,0.3071373,0.2399645,0.6149343,1853.75,5.59,25.88235,36.07843,87.54308,1.860312,34.90196,5.050981,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,5767.458,-50651.76379302383,-8009.370566207667,1740.8818030729099,0.0005744215363931396,False,-1.0,97725.47438306514,,,,,,,,0.3278103150589244,0.7280525225751436,Perigosa,False,True,False,0.14453236529889477,574
5682,2024-12-10 11:33:09.995,-23.00269,-44.47362,84.0,-0.2134275,-1.953064,2.494438,1873.75,7.12,35.68628,36.07843,85.40051,2.369485,34.90196,5.050981,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,5768.466,-50648.72983850834,-7987.131580878884,1795.795050384557,0.0005568564184347523,False,-1.0,97747.91936799398,,,,,,,,0.30317738337003175,3.175252938223387,Perigosa,False,True,False,0.14453236529889477,574
5683,2024-12-10 11:33:10.939,-23.00249,-44.47358,84.0,0.2125292,0.1203019,-0.2897391,2491.0,11.57,28.62745,36.07843,84.55221,3.850413,34.90196,5.050981,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,5769.41,-50644.67207206903,-7964.892595550101,1955.4665909910625,0.0005113869010122968,False,-1.0,97770.5255162048,,,,,,,,0.278421757217806,0.37893265109391144,Perigosa,False,True,False,0.14453236529889477,574
5684,2024-12-10 11:33:11.992,-23.00228,-44.47354,83.0,-0.00279246,0.3170049,-0.1440096,2284.25,7.28,27.84314,36.07843,83.2551,2.422731,34.90196,5.050981,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,5770.463,-50640.61617222667,-7941.541660954366,2052.8619797566603,0.00048712480910116364,False,-1.0,97794.22607463757,,,,,,,,0.25893540199829596,0.34819343668286107,Perigosa,False,True,False,0.14459974003576073,575
5685,2024-12-10 11:33:12.996,-23.00208,-44.4735,81.0,0.2780104,-0.07154523,-0.06555768,1757.5,5.17,25.88235,36.07843,81.10533,1.720539,34.90196,5.050981,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,5771.467,-50636.558393203544,-7919.302675625583,1902.260710379089,0.0005256902981509388,False,1.0,97816.83222510718,,,,,,,,0.26613071343891276,0.2944593551763898,Perigosa,False,True,False,0.14459974003576073,575
5686,2024-12-10 11:33:13.990,-23.00188,-44.47346,80.0,0.05021419,-0.05620539,0.01369161,2060.0,12.11,68.62745,36.86274,79.95045,4.03012,34.90196,5.160784,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,5772.461,-50632.500607968126,-7897.0636902968,1631.5852307569862,0.0006129008654583387,False,1.0,97839.43837669189,,,,,,,,0.30266709405350056,0.07660268224285818,Perigosa,False,True,False,0.14459974003576073,575
5687,2024-12-10 11:33:15.003,-23.00168,-44.47342,82.0,-0.2122561,-0.1007364,0.7496973,2389.5,9.02,28.62745,36.86274,80.55259,3.001791,34.90196,5.160784,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,5773.474,-50628.442816519826,-7874.824704968017,1465.9766910936976,0.0006821390858908856,False,1.0,97862.0445293918,,,,,,,,0.3539122849946231,0.785650377648646,Perigosa,False,True,False,0.14459974003576073,575
5688,2024-12-10 11:33:15.981,-23.00148,-44.47339,82.0,0.1763001,0.2024238,-0.4787555,1739.25,5.72,25.4902,36.86274,80.62093,1.903575,34.90196,5.160784,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,5774.452,-50625.408829910724,-7852.585719638881,1479.7555306361248,0.0006757873035758244,False,1.0,97884.4895186592,,,,,,,,0.350616807812025,0.5488751669065562,Perigosa,False,True,False,0.14459974003576073,575
5689,2024-12-10 11:33:16.980,-23.00128,-44.47337,81.0,-0.6742706,-0.6532795,-2.102927,1736.0,5.03,25.4902,44.31372,80.38636,1.673948,34.90196,6.203922,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,5775.451,-50623.39865041191,-7830.346734310097,1650.8106106543335,0.0006057630073044109,False,1.0,97906.81916912828,,,,,,,,0.306667522447858,2.302980007397722,Perigosa,False,True,False,0.14459974003576073,575
5690,2024-12-10 11:33:17.994,-23.00108,-44.47334,78.0,-0.3294036,-0.2878413,0.08215241,1676.0,4.26,25.88235,44.31372,79.83652,1.417697,34.90196,6.203922,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,5776.465,-50620.36465516406,-7808.107748981314,1782.029897223601,0.0005611578130972988,False,1.0,97929.26415956307,,,,,,,,0.26343241781512083,0.4450936577254928,Perigosa,False,True,False,0.14459974003576073,575
5691,2024-12-10 11:33:18.984,-23.00088,-44.47331,76.0,0.1914575,-0.3067231,0.1849762,1637.0,4.77,25.09804,44.31372,78.18948,1.587422,34.90196,6.203922,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,5777.455,-50617.3306552186,-7785.868763652177,1481.4825278202268,0.0006749995232622458,False,1.0,97951.7091506332,,,,,,,,0.3008331208613219,0.40614188277780466,Perigosa,False,True,False,0.14459974003576073,575
5692,2024-12-10 11:33:19.980,-23.00069,-44.47329,75.0,0.01650923,0.364992,0.7520916,1617.75,4.8,25.09804,41.17647,75.95656,1.597405,34.90196,5.764706,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,5778.451,-50615.31859285546,-7764.741727589639,919.257148180002,0.0010878348914445293,True,1.0,97972.93178118978,,,,,,,,0.4721505605227991,0.836142027128019,Perigosa,False,True,False,0.14459974003576073,575
5693,2024-12-10 11:33:20.976,-23.00051,-44.47326,75.0,-0.304164,-0.2815221,-1.348311,1620.0,4.8,25.09804,41.17647,75.75864,1.597405,34.90196,5.764706,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,5779.447,-50612.2808410346,-7744.726640793346,525.2323004784533,0.0019039194639953853,True,1.0,97993.17608003138,,,,,,,,0.8263539340257747,1.4105718643179475,Perigosa,False,True,False,0.14459974003576073,575
5694,2024-12-10 11:33:21.996,-23.00032,-44.47324,72.0,-1.043556,0.4816127,-1.107592,1536.25,4.59,24.70588,41.17647,74.82132,1.527519,34.90196,5.764706,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,5780.467,-50610.26877200124,-7723.599604731161,320.8629971521667,0.0031165949607014297,True,1.0,98014.39871122,,,,,,,,1.246637984280572,1.5961578732698372,Perigosa,False,True,False,-0.45058219373946684,576
5695,2024-12-10 11:33:22.988,-23.00014,-44.47322,70.0,0.1895682,-0.0257899,-0.9200859,1500.0,4.39,24.31373,32.54902,70.98775,1.46096,34.90196,4.556863,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,5781.459,-50608.2548284371,-7703.584517934867,220.29868215501725,0.0045392917933859064,True,1.0,98034.51486562741,,,,,,,,1.716244582375844,0.9397655477681973,Perigosa,False,True,False,-0.45058219373946684,576
5696,2024-12-10 11:33:23.977,-22.99997,-44.47322,67.0,-0.506046,0.6178432,1.226081,1444.25,4.08,23.92157,32.54902,68.77007,1.357795,34.90196,4.556863,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,5782.448,-50608.28664412585,-7684.681380405878,171.54289933279006,0.005829445601592745,True,1.0,98053.41802993072,,,,,,,,2.0191652241936597,1.46324549972424,Perigosa,False,True,False,-0.45058219373946684,576
5697,2024-12-10 11:33:24.987,-22.9998,-44.47325,67.0,0.1642988,0.1129117,-0.9732918,1445.5,4.15,23.92157,32.54902,68.28045,1.38109,34.90196,4.556863,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,5783.458,-50611.38991193766,-7665.778242876183,150.92070058029776,0.006625996275891572,True,1.0,98072.57420072706,,,,,,,,2.2950692347590484,0.9934989056992313,Perigosa,False,True,False,-0.45058219373946684,576
5698,2024-12-10 11:33:26.002,-22.99964,-44.47331,68.0,0.4747233,0.5925041,-0.8440477,2011.25,25.03,38.03922,33.33333,68.40036,8.329803,34.90196,4.666667,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,5784.473,-50617.56276582825,-7647.987054612732,149.111080534495,0.006706409720964113,True,1.0,98091.40583647598,,,,,,,,2.3927807522946036,1.135270822295275,Perigosa,False,True,False,-0.45058219373946684,576
5699,2024-12-10 11:33:26.991,-22.99948,-44.4734,70.0,-0.08542205,0.2246157,0.05976187,2202.5,30.76,48.62745,33.33333,69.56225,10.23671,34.90196,4.666667,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,5785.462,-50626.807082758474,-7630.195866349635,164.78764255290338,0.006068416202258372,True,1.0,98111.4553695209,,,,,,,,2.294385755483489,0.24763000710452965,Perigosa,False,True,False,-0.45058219373946684,576
5700,2024-12-10 11:33:27.984,-22.99933,-44.47352,73.0,1.028403,-0.1968617,-4.266513,2202.25,24.19,32.94118,33.33333,72.24103,8.050258,34.90196,4.666667,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,5786.455,-50639.12099556145,-7613.516627353136,202.8084118658264,0.004930761948185749,True,1.0,98132.18769843064,,,,,,,,2.0274714831698963,4.393119670405632,Perigosa,False,True,False,-0.45058219373946684,576
5701,2024-12-10 11:33:29.006,-22.9992,-44.47367,74.0,0.235886,-0.4123327,-0.7005224,1814.5,6.22,26.27451,33.33333,74.9015,2.069971,34.90196,4.666667,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,5787.477,-50654.50263481968,-7599.061286889127,272.74068124528526,0.003666486405453629,True,1.0,98153.29579389661,,,,,,,,1.5492036694648201,0.8463994880593029,Perigosa,False,True,False,-0.45058219373946684,576
5702,2024-12-10 11:33:29.992,-22.99907,-44.47382,72.0,0.4905708,-0.9486303,-0.06476861,1549.0,4.64,24.70588,36.07843,72.86941,1.544158,34.90196,5.050981,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,5788.463,-50669.88428877958,-7584.60594642547,377.6373552771211,0.0026480431186850445,True,1.0,98174.40390007559,,,,,,,,1.0592172474740178,1.0699318336847736,Perigosa,False,True,False,-0.45058219373946684,576
5703,2024-12-10 11:33:30.993,-22.99895,-44.47396,69.0,0.09077174,0.1015792,-1.988236,1475.0,4.45,24.31373,36.07843,68.82136,1.480928,34.90196,5.050981,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,5789.464,-50684.24026250102,-7571.26255522806,486.9712658801444,0.0020535092521169916,True,1.0,98194.00339165414,,,,,,,,0.7543794405346449,1.9928974470231193,Perigosa,False,True,False,-0.45058219373946684,576
5704,2024-12-10 11:33:32.002,-22.99883,-44.47409,65.0,-0.1510283,0.6686112,-0.08145702,1388.75,4.87,25.4902,36.07843,64.6453,1.620701,34.90196,5.050981,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,5790.473,-50697.57242780462,-7557.919164031002,558.6980514966582,0.0017898755818481341,True,-1.0,98212.86586021793,,,,,,,,0.583504963989843,0.6902794580991167,Perigosa,False,True,False,-0.698711618854418,577
5705,2024-12-10 11:33:32.992,-22.99872,-44.47421,63.0,0.3336843,0.7022465,0.226203,1355.75,4.98,25.09804,36.86274,62.15533,1.657308,34.90196,5.160784,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,5791.463,-50709.87890811976,-7545.687722099835,616.1157797556169,0.0016230715603431731,True,-1.0,98230.21687256485,,,,,,,,0.4970656653550968,0.809730298332562,Perigosa,False,True,False,-0.698711618854418,577
5706,2024-12-10 11:33:33.976,-22.9986,-44.47431,62.0,0.2797983,-0.5047846,-0.003977295,1335.25,4.74,25.09804,36.86274,62.00203,1.577438,34.90196,5.160784,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,5792.447,-50720.13963013147,-7532.344330902424,715.383503594327,0.0013978516347884235,True,-1.0,98247.04923736748,,,,,,,,0.41460969784928237,0.5771571709296932,Perigosa,False,True,False,-0.698711618854418,577
5707,2024-12-10 11:33:34.985,-22.99848,-44.47442,61.0,-0.8943408,0.5082695,-0.002875912,1329.75,4.78,25.09804,36.86274,61.70597,1.59075,34.90196,5.160784,obd,15,spin,trajeto,t1,obd-15-spin-trajeto-t1,5793.456,-50731.42418358297,-7519.000939705366,868.3709793549813,0.0011515815518648397,True,-1.0,98264.52456955996,,,,,,,,0.33063541315502065,1.0286844132408743,Perigosa,False,True,False,-0.698711618854418,577
